gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	B	DC	Ery	Gran	HSPC	Mono	NK	T
IL1RAP	Q9NPH3	False	IL1RAP_HUMAN		CPI-SS0C3EA601F	0.018	0.087	0.001	0.238	0.177	0.338	0.0	0.078
IL1R1	P14778	False	IL1R1_HUMAN		CPI-SS09EEF8B61	0.005	0.0	0.009	0.003	0.035	0.013	0.0	0.0
IL1RN	P18510	False	IL1RN_HUMAN		CPI-SS03A862F61	0.0	0.2	0.002	0.073	0.006	0.563	0.0	0.0
IL1RN	P18510	False	IL1RN_HUMAN		CPI-SS0A4E441B7	0.0	0.2	0.002	0.073	0.006	0.563	0.0	0.0
IL1RN	P18510	False	IL1RN_HUMAN		CPI-SS06E99213D	0.0	0.2	0.002	0.073	0.006	0.563	0.0	0.0
IL1RN	P18510	False	IL1RN_HUMAN		CPI-SS06D3F23CC	0.0	0.2	0.002	0.073	0.006	0.563	0.0	0.0
IL1R2	P27930	False	IL1R2_HUMAN		CPI-SS0275F086A	0.003	0.039	0.0	0.0	0.002	0.054	0.0	0.0
IL1R2	P27930	False	IL1R2_HUMAN		CPI-SS088A41E6D	0.003	0.039	0.0	0.0	0.002	0.054	0.0	0.0
SIGIRR	Q6IA17	False	SIGIRR_HUMAN		CPI-SS0FE6BB5FD	0.083	0.213	0.048	0.175	0.153	0.188	0.128	0.26
CCR1	P32246	False	CCR1_HUMAN		CPI-SS07DBC77C8	0.003	0.157	0.001	0.049	0.009	0.462	0.0	0.004
CCR1	P32246	False	CCR1_HUMAN		CPI-SS058F072F0	0.003	0.157	0.001	0.049	0.009	0.462	0.0	0.004
CCR1	P32246	False	CCR1_HUMAN		CPI-SS0A021DB6E	0.003	0.157	0.001	0.049	0.009	0.462	0.0	0.004
CCR1	P32246	False	CCR1_HUMAN		CPI-SS0FB56E1A7	0.003	0.157	0.001	0.049	0.009	0.462	0.0	0.004
CCR1	P32246	False	CCR1_HUMAN		CPI-SS08DA48A5A	0.003	0.157	0.001	0.049	0.009	0.462	0.0	0.004
CCR1	P32246	False	CCR1_HUMAN		CPI-SS01D236B4F	0.003	0.157	0.001	0.049	0.009	0.462	0.0	0.004
CCR1	P32246	False	CCR1_HUMAN		CPI-SS0817CE2B3	0.003	0.157	0.001	0.049	0.009	0.462	0.0	0.004
PTAFR	P25105	False	PTAFR_HUMAN		CPI-SS041A1FCF4	0.002	0.088	0.005	0.107	0.027	0.251	0.0	0.007
PTAFR	P25105	False	PTAFR_HUMAN		CPI-SS0344B3318	0.002	0.088	0.005	0.107	0.027	0.251	0.0	0.007
RXFP1	Q9HBX9	False	RXFP1_HUMAN		CPI-SS045EC4F7D	0.0	0.0	0.001	0.001	0.008	0.0	0.0	0.0
RXFP1	Q9HBX9	False	RXFP1_HUMAN		CPI-SS08805BBC2	0.0	0.0	0.001	0.001	0.008	0.0	0.0	0.0
F2RL1	P55085	False	F2RL1_HUMAN		CPI-SS0379B9E1F	0.0	0.0	0.0	0.0	0.017	0.0	0.0	0.0
F2RL1	P55085	False	F2RL1_HUMAN		CPI-SS0A106718F	0.0	0.0	0.0	0.0	0.017	0.0	0.0	0.0
F2RL1	P55085	False	F2RL1_HUMAN		CPI-SS0A91D432B	0.0	0.0	0.0	0.0	0.017	0.0	0.0	0.0
F2RL1	P55085	False	F2RL1_HUMAN		CPI-SS0024CA9FD	0.0	0.0	0.0	0.0	0.017	0.0	0.0	0.0
F2RL1	P55085	False	F2RL1_HUMAN		CPI-SS0D2E7D84A	0.0	0.0	0.0	0.0	0.017	0.0	0.0	0.0
F2RL1	P55085	False	F2RL1_HUMAN		CPI-SS09F7C032A	0.0	0.0	0.0	0.0	0.017	0.0	0.0	0.0
F2RL1	P55085	False	F2RL1_HUMAN		CPI-SS07F90A50E	0.0	0.0	0.0	0.0	0.017	0.0	0.0	0.0
TNFRSF25	Q93038	False	TNFRSF25_HUMAN		CPI-SS0EB6D1570	0.005	0.0	0.024	0.0	0.007	0.005	0.128	0.1
TNFRSF25	Q93038	False	TNFRSF25_HUMAN		CPI-SS079DDF890	0.005	0.0	0.024	0.0	0.007	0.005	0.128	0.1
TNFRSF25	Q93038	False	TNFRSF25_HUMAN		CPI-SS034B4FA7E	0.005	0.0	0.024	0.0	0.007	0.005	0.128	0.1
ITGA6	P23229	False	ITGA6_HUMAN		CPI-SS0A5078A00	0.047	0.094	0.002	0.099	0.098	0.055	0.09	0.072
ITGA6	P23229	False	ITGA6_HUMAN		CPI-SS05EA1D183	0.047	0.094	0.002	0.099	0.098	0.055	0.09	0.072
ITGA6	P23229	False	ITGA6_HUMAN		CPI-SS0295A2800	0.047	0.094	0.002	0.099	0.098	0.055	0.09	0.072
ITGA6	P23229	False	ITGA6_HUMAN		CPI-SS08E085833	0.047	0.094	0.002	0.099	0.098	0.055	0.09	0.072
ITGA6	P23229	False	ITGA6_HUMAN		CPI-SS0E8A6D38B	0.047	0.094	0.002	0.099	0.098	0.055	0.09	0.072
ITGA6	P23229	False	ITGA6_HUMAN		CPI-SS02B6ED329	0.047	0.094	0.002	0.099	0.098	0.055	0.09	0.072
ITGA6	P23229	False	ITGA6_HUMAN		CPI-SS0E312FCAD	0.047	0.094	0.002	0.099	0.098	0.055	0.09	0.072
ITGA6	P23229	False	ITGA6_HUMAN		CPI-SS09C3D34BE	0.047	0.094	0.002	0.099	0.098	0.055	0.09	0.072
ITGA6	P23229	False	ITGA6_HUMAN		CPI-SS067F25887	0.047	0.094	0.002	0.099	0.098	0.055	0.09	0.072
ITGA6	P23229	False	ITGA6_HUMAN		CPI-SS095D84BF5	0.047	0.094	0.002	0.099	0.098	0.055	0.09	0.072
ITGA6	P23229	False	ITGA6_HUMAN		CPI-SS0D92ED4EF	0.047	0.094	0.002	0.099	0.098	0.055	0.09	0.072
SDC4	P31431	False	SDC4_HUMAN		CPI-SS0DB85F9D1	0.0	0.0	0.034	0.002	0.008	0.027	0.0	0.0
SDC4	P31431	False	SDC4_HUMAN		CPI-SS03D77D61F	0.0	0.0	0.034	0.002	0.008	0.027	0.0	0.0
SDC4	P31431	False	SDC4_HUMAN		CPI-SS07C237EFB	0.0	0.0	0.034	0.002	0.008	0.027	0.0	0.0
SDC4	P31431	False	SDC4_HUMAN		CPI-SS0DC7E5994	0.0	0.0	0.034	0.002	0.008	0.027	0.0	0.0
SDC4	P31431	False	SDC4_HUMAN		CPI-SS07EF7A0A6	0.0	0.0	0.034	0.002	0.008	0.027	0.0	0.0
SDC4	P31431	False	SDC4_HUMAN		CPI-SS08077D159	0.0	0.0	0.034	0.002	0.008	0.027	0.0	0.0
SDC4	P31431	False	SDC4_HUMAN		CPI-SS013923296	0.0	0.0	0.034	0.002	0.008	0.027	0.0	0.0
SDC4	P31431	False	SDC4_HUMAN		CPI-SS0C3371748	0.0	0.0	0.034	0.002	0.008	0.027	0.0	0.0
SDC4	P31431	False	SDC4_HUMAN		CPI-SS0BDD8E4BA	0.0	0.0	0.034	0.002	0.008	0.027	0.0	0.0
SDC4	P31431	False	SDC4_HUMAN		CPI-SS0C3A42D31	0.0	0.0	0.034	0.002	0.008	0.027	0.0	0.0
SDC4	P31431	False	SDC4_HUMAN		CPI-SS0088157C3	0.0	0.0	0.034	0.002	0.008	0.027	0.0	0.0
SDC4	P31431	False	SDC4_HUMAN		CPI-SS0EC8AFB7F	0.0	0.0	0.034	0.002	0.008	0.027	0.0	0.0
SDC4	P31431	False	SDC4_HUMAN		CPI-SS0A253C489	0.0	0.0	0.034	0.002	0.008	0.027	0.0	0.0
SDC4	P31431	False	SDC4_HUMAN		CPI-SS0365F269E	0.0	0.0	0.034	0.002	0.008	0.027	0.0	0.0
SDC4	P31431	False	SDC4_HUMAN		CPI-SS03BC039CE	0.0	0.0	0.034	0.002	0.008	0.027	0.0	0.0
CD79A	P11912	False	CD79A_HUMAN		CPI-SS0CA60FE77	1.305	0.0	0.008	0.01	0.015	0.015	0.0	0.005
CD79A	P11912	False	CD79A_HUMAN		CPI-SS0DD78D742	1.305	0.0	0.008	0.01	0.015	0.015	0.0	0.005
ITGA2	P17301	False	ITGA2_HUMAN		CPI-SS091E4A286	0.0	0.0	0.001	0.0	0.02	0.0	0.0	0.0
ITGA2	P17301	False	ITGA2_HUMAN		CPI-SS0F7E7F34F	0.0	0.0	0.001	0.0	0.02	0.0	0.0	0.0
ITGA2	P17301	False	ITGA2_HUMAN		CPI-SS0DFD90285	0.0	0.0	0.001	0.0	0.02	0.0	0.0	0.0
ITGA2	P17301	False	ITGA2_HUMAN		CPI-SS03C1B2CCC	0.0	0.0	0.001	0.0	0.02	0.0	0.0	0.0
ITGA2	P17301	False	ITGA2_HUMAN		CPI-SS0CEB30438	0.0	0.0	0.001	0.0	0.02	0.0	0.0	0.0
ITGA2	P17301	False	ITGA2_HUMAN		CPI-SS0E2204086	0.0	0.0	0.001	0.0	0.02	0.0	0.0	0.0
ITGA2	P17301	False	ITGA2_HUMAN		CPI-SS0920D1557	0.0	0.0	0.001	0.0	0.02	0.0	0.0	0.0
ITGA2	P17301	False	ITGA2_HUMAN		CPI-SS05530F8D5	0.0	0.0	0.001	0.0	0.02	0.0	0.0	0.0
SDC1	P18827	False	SDC1_HUMAN		CPI-SS0C39B5A5A	0.08	0.0	0.0	0.005	0.006	0.0	0.0	0.005
SDC1	P18827	False	SDC1_HUMAN		CPI-SS03CA27375	0.08	0.0	0.0	0.005	0.006	0.0	0.0	0.005
SDC1	P18827	False	SDC1_HUMAN		CPI-SS043438046	0.08	0.0	0.0	0.005	0.006	0.0	0.0	0.005
SDC1	P18827	False	SDC1_HUMAN		CPI-SS0254F0D2B	0.08	0.0	0.0	0.005	0.006	0.0	0.0	0.005
SDC1	P18827	False	SDC1_HUMAN		CPI-SS0245F1733	0.08	0.0	0.0	0.005	0.006	0.0	0.0	0.005
SDC1	P18827	False	SDC1_HUMAN		CPI-SS084F5E8DC	0.08	0.0	0.0	0.005	0.006	0.0	0.0	0.005
SDC1	P18827	False	SDC1_HUMAN		CPI-SS0A5DF1F43	0.08	0.0	0.0	0.005	0.006	0.0	0.0	0.005
SDC1	P18827	False	SDC1_HUMAN		CPI-SS09F8313DE	0.08	0.0	0.0	0.005	0.006	0.0	0.0	0.005
SDC1	P18827	False	SDC1_HUMAN		CPI-SS0BBE148FC	0.08	0.0	0.0	0.005	0.006	0.0	0.0	0.005
SDC1	P18827	False	SDC1_HUMAN		CPI-SS07BBBE80D	0.08	0.0	0.0	0.005	0.006	0.0	0.0	0.005
SDC1	P18827	False	SDC1_HUMAN		CPI-SS0EECC6F78	0.08	0.0	0.0	0.005	0.006	0.0	0.0	0.005
SDC1	P18827	False	SDC1_HUMAN		CPI-SS0C092FD65	0.08	0.0	0.0	0.005	0.006	0.0	0.0	0.005
SDC1	P18827	False	SDC1_HUMAN		CPI-SS09394BA7D	0.08	0.0	0.0	0.005	0.006	0.0	0.0	0.005
SDC1	P18827	False	SDC1_HUMAN		CPI-SS05A260395	0.08	0.0	0.0	0.005	0.006	0.0	0.0	0.005
ITGA3	P26006	False	ITGA3_HUMAN		CPI-SS035E98400	0.005	0.0	0.0	0.004	0.003	0.0	0.0	0.012
ITGA3	P26006	False	ITGA3_HUMAN		CPI-SS0A0ED663D	0.005	0.0	0.0	0.004	0.003	0.0	0.0	0.012
ITGA3	P26006	False	ITGA3_HUMAN		CPI-SS050ADD954	0.005	0.0	0.0	0.004	0.003	0.0	0.0	0.012
ITGA3	P26006	False	ITGA3_HUMAN		CPI-SS022F7DAC7	0.005	0.0	0.0	0.004	0.003	0.0	0.0	0.012
ITGA3	P26006	False	ITGA3_HUMAN		CPI-SS05B590244	0.005	0.0	0.0	0.004	0.003	0.0	0.0	0.012
ITGA3	P26006	False	ITGA3_HUMAN		CPI-SS090E2E301	0.005	0.0	0.0	0.004	0.003	0.0	0.0	0.012
ITGA3	P26006	False	ITGA3_HUMAN		CPI-SS0C69898EE	0.005	0.0	0.0	0.004	0.003	0.0	0.0	0.012
ITGA3	P26006	False	ITGA3_HUMAN		CPI-SS0BA9EF9F2	0.005	0.0	0.0	0.004	0.003	0.0	0.0	0.012
ITGA3	P26006	False	ITGA3_HUMAN		CPI-SS007201D0C	0.005	0.0	0.0	0.004	0.003	0.0	0.0	0.012
ITGA3	P26006	False	ITGA3_HUMAN		CPI-SS012C6042D	0.005	0.0	0.0	0.004	0.003	0.0	0.0	0.012
ITGA3	P26006	False	ITGA3_HUMAN		CPI-SS03EBA97A3	0.005	0.0	0.0	0.004	0.003	0.0	0.0	0.012
ITGA3	P26006	False	ITGA3_HUMAN		CPI-SS05B545148	0.005	0.0	0.0	0.004	0.003	0.0	0.0	0.012
ITGA3	P26006	False	ITGA3_HUMAN		CPI-SS049D780C6	0.005	0.0	0.0	0.004	0.003	0.0	0.0	0.012
ITGA3	P26006	False	ITGA3_HUMAN		CPI-SS0BECCF592	0.005	0.0	0.0	0.004	0.003	0.0	0.0	0.012
ITGB8	P26012	False	ITGB8_HUMAN		CPI-SS00622315F	0.003	0.0	0.0	0.0	0.011	0.008	0.0	0.0
ITGB8	P26012	False	ITGB8_HUMAN		CPI-SS0C74C5830	0.003	0.0	0.0	0.0	0.011	0.008	0.0	0.0
ITGB8	P26012	False	ITGB8_HUMAN		CPI-SS0C1260889	0.003	0.0	0.0	0.0	0.011	0.008	0.0	0.0
ITGB8	P26012	False	ITGB8_HUMAN		CPI-SS09024D802	0.003	0.0	0.0	0.0	0.011	0.008	0.0	0.0
ITGB8	P26012	False	ITGB8_HUMAN		CPI-SS048C31E01	0.003	0.0	0.0	0.0	0.011	0.008	0.0	0.0
ITGB8	P26012	False	ITGB8_HUMAN		CPI-SS085A852BD	0.003	0.0	0.0	0.0	0.011	0.008	0.0	0.0
ITGB8	P26012	False	ITGB8_HUMAN		CPI-SS0D8D44EB0	0.003	0.0	0.0	0.0	0.011	0.008	0.0	0.0
ITGB8	P26012	False	ITGB8_HUMAN		CPI-SS0C607014F	0.003	0.0	0.0	0.0	0.011	0.008	0.0	0.0
ITGA5	P08648	False	ITGA5_HUMAN		CPI-SS03F7EF70F	0.009	0.102	0.003	0.2	0.178	0.369	0.111	0.112
ITGA5	P08648	False	ITGA5_HUMAN		CPI-SS08588B2FE	0.009	0.102	0.003	0.2	0.178	0.369	0.111	0.112
ITGA5	P08648	False	ITGA5_HUMAN		CPI-SS0CA8B496F	0.009	0.102	0.003	0.2	0.178	0.369	0.111	0.112
ITGA5	P08648	False	ITGA5_HUMAN		CPI-SS09DD1B011	0.009	0.102	0.003	0.2	0.178	0.369	0.111	0.112
ITGA5	P08648	False	ITGA5_HUMAN		CPI-SS0B9B23540	0.009	0.102	0.003	0.2	0.178	0.369	0.111	0.112
PLAUR	Q03405	False	PLAUR_HUMAN		CPI-SS0DD209E94	0.023	0.099	0.032	0.217	0.107	1.329	0.0	0.035
PLAUR	Q03405	False	PLAUR_HUMAN		CPI-SS0E5593D5C	0.023	0.099	0.032	0.217	0.107	1.329	0.0	0.035
PLAUR	Q03405	False	PLAUR_HUMAN		CPI-SS036B08188	0.023	0.099	0.032	0.217	0.107	1.329	0.0	0.035
PLAUR	Q03405	False	PLAUR_HUMAN		CPI-SS062080A7E	0.023	0.099	0.032	0.217	0.107	1.329	0.0	0.035
ENG	P17813	False	ENG_HUMAN		CPI-SS0C439B0AE	0.008	0.029	0.271	0.019	0.044	0.039	0.092	0.017
ENG	P17813	False	ENG_HUMAN		CPI-SS048C65172	0.008	0.029	0.271	0.019	0.044	0.039	0.092	0.017
ENG	P17813	False	ENG_HUMAN		CPI-SS0235FF039	0.008	0.029	0.271	0.019	0.044	0.039	0.092	0.017
ENG	P17813	False	ENG_HUMAN		CPI-SS0B85869A8	0.008	0.029	0.271	0.019	0.044	0.039	0.092	0.017
ENG	P17813	False	ENG_HUMAN		CPI-SS05FF93B18	0.008	0.029	0.271	0.019	0.044	0.039	0.092	0.017
ENG	P17813	False	ENG_HUMAN		CPI-SS0883C0DFB	0.008	0.029	0.271	0.019	0.044	0.039	0.092	0.017
ENG	P17813	False	ENG_HUMAN		CPI-SS07C240D78	0.008	0.029	0.271	0.019	0.044	0.039	0.092	0.017
ENG	P17813	False	ENG_HUMAN		CPI-SS0848AE5FF	0.008	0.029	0.271	0.019	0.044	0.039	0.092	0.017
ENG	P17813	False	ENG_HUMAN		CPI-SS0CD453744	0.008	0.029	0.271	0.019	0.044	0.039	0.092	0.017
ENG	P17813	False	ENG_HUMAN		CPI-SS06E8D5675	0.008	0.029	0.271	0.019	0.044	0.039	0.092	0.017
SDC2	P34741	False	SDC2_HUMAN		CPI-SS08DC4F855	0.0	0.0	0.0	0.0	0.0	0.025	0.0	0.0
SDC2	P34741	False	SDC2_HUMAN		CPI-SS0675BB03E	0.0	0.0	0.0	0.0	0.0	0.025	0.0	0.0
SDC2	P34741	False	SDC2_HUMAN		CPI-SS064B55685	0.0	0.0	0.0	0.0	0.0	0.025	0.0	0.0
SDC2	P34741	False	SDC2_HUMAN		CPI-SS094F522F1	0.0	0.0	0.0	0.0	0.0	0.025	0.0	0.0
SDC2	P34741	False	SDC2_HUMAN		CPI-SS0C96968F4	0.0	0.0	0.0	0.0	0.0	0.025	0.0	0.0
SDC2	P34741	False	SDC2_HUMAN		CPI-SS0E2572751	0.0	0.0	0.0	0.0	0.0	0.025	0.0	0.0
SDC2	P34741	False	SDC2_HUMAN		CPI-SS0C0849037	0.0	0.0	0.0	0.0	0.0	0.025	0.0	0.0
SDC2	P34741	False	SDC2_HUMAN		CPI-SS0864DEC0D	0.0	0.0	0.0	0.0	0.0	0.025	0.0	0.0
SDC2	P34741	False	SDC2_HUMAN		CPI-SS07E14602C	0.0	0.0	0.0	0.0	0.0	0.025	0.0	0.0
SDC2	P34741	False	SDC2_HUMAN		CPI-SS09F61BD5D	0.0	0.0	0.0	0.0	0.0	0.025	0.0	0.0
CD93	Q9NPY3	False	CD93_HUMAN		CPI-SS0F4B21380	0.008	0.027	0.007	0.185	0.041	0.842	0.0	0.012
CD93	Q9NPY3	False	CD93_HUMAN		CPI-SS09A44E1CE	0.008	0.027	0.007	0.185	0.041	0.842	0.0	0.012
CD93	Q9NPY3	False	CD93_HUMAN		CPI-SS0124F39F1	0.008	0.027	0.007	0.185	0.041	0.842	0.0	0.012
CD93	Q9NPY3	False	CD93_HUMAN		CPI-SS0205645E3	0.008	0.027	0.007	0.185	0.041	0.842	0.0	0.012
CD93	Q9NPY3	False	CD93_HUMAN		CPI-SS0FCE792BC	0.008	0.027	0.007	0.185	0.041	0.842	0.0	0.012
CD93	Q9NPY3	False	CD93_HUMAN		CPI-SS02F0D773A	0.008	0.027	0.007	0.185	0.041	0.842	0.0	0.012
ROBO4	Q8WZ75	False	ROBO4_HUMAN		CPI-SS0923DD3D9	0.0	0.0	0.0	0.002	0.038	0.0	0.0	0.0
ROBO4	Q8WZ75	False	ROBO4_HUMAN		CPI-SS0123B7094	0.0	0.0	0.0	0.002	0.038	0.0	0.0	0.0
NT5E	P21589	False	NT5E_HUMAN		CPI-SS09B2B4441	0.013	0.0	0.0	0.0	0.002	0.0	0.0	0.006
ITGB7	P26010	False	ITGB7_HUMAN		CPI-SS0A75A778A	0.037	0.263	0.001	0.017	0.003	0.061	0.341	0.076
ITGB7	P26010	False	ITGB7_HUMAN		CPI-SS058D7C38E	0.037	0.263	0.001	0.017	0.003	0.061	0.341	0.076
ITGB7	P26010	False	ITGB7_HUMAN		CPI-SS045B95ECD	0.037	0.263	0.001	0.017	0.003	0.061	0.341	0.076
IL17RC	Q8NAC3	False	IL17RC_HUMAN		CPI-SS082C0BC61	0.004	0.065	0.013	0.049	0.046	0.023	0.089	0.018
GP6	Q9HCN6	False	GP6_HUMAN		CPI-SS04A47D58B	0.003	0.0	0.003	0.0	0.004	0.0	0.114	0.008
GP6	Q9HCN6	False	GP6_HUMAN		CPI-SS0FB89622E	0.003	0.0	0.003	0.0	0.004	0.0	0.114	0.008
GP6	Q9HCN6	False	GP6_HUMAN		CPI-SS09C6567AD	0.003	0.0	0.003	0.0	0.004	0.0	0.114	0.008
GP6	Q9HCN6	False	GP6_HUMAN		CPI-SS0046230B0	0.003	0.0	0.003	0.0	0.004	0.0	0.114	0.008
GP6	Q9HCN6	False	GP6_HUMAN		CPI-SS0F801D0BC	0.003	0.0	0.003	0.0	0.004	0.0	0.114	0.008
GP6	Q9HCN6	False	GP6_HUMAN		CPI-SS066136917	0.003	0.0	0.003	0.0	0.004	0.0	0.114	0.008
GP6	Q9HCN6	False	GP6_HUMAN		CPI-SS082A33AE3	0.003	0.0	0.003	0.0	0.004	0.0	0.114	0.008
GP6	Q9HCN6	False	GP6_HUMAN		CPI-SS049663D5D	0.003	0.0	0.003	0.0	0.004	0.0	0.114	0.008
GP6	Q9HCN6	False	GP6_HUMAN		CPI-SS09F8762CA	0.003	0.0	0.003	0.0	0.004	0.0	0.114	0.008
GP6	Q9HCN6	False	GP6_HUMAN		CPI-SS0650E0273	0.003	0.0	0.003	0.0	0.004	0.0	0.114	0.008
GP6	Q9HCN6	False	GP6_HUMAN		CPI-SS00C0F4F78	0.003	0.0	0.003	0.0	0.004	0.0	0.114	0.008
GP6	Q9HCN6	False	GP6_HUMAN		CPI-SS0A1625F0C	0.003	0.0	0.003	0.0	0.004	0.0	0.114	0.008
GP6	Q9HCN6	False	GP6_HUMAN		CPI-SS05032FC94	0.003	0.0	0.003	0.0	0.004	0.0	0.114	0.008
GP6	Q9HCN6	False	GP6_HUMAN		CPI-SS008637E19	0.003	0.0	0.003	0.0	0.004	0.0	0.114	0.008
GP6	Q9HCN6	False	GP6_HUMAN		CPI-SS03AC6DFD4	0.003	0.0	0.003	0.0	0.004	0.0	0.114	0.008
FAS	P25445	False	FAS_HUMAN		CPI-SS0002FC59B	0.025	0.113	0.063	0.117	0.025	0.069	0.0	0.074
FAS	P25445	False	FAS_HUMAN		CPI-SS0225284CC	0.025	0.113	0.063	0.117	0.025	0.069	0.0	0.074
FAS	P25445	False	FAS_HUMAN		CPI-SS08B7D54A3	0.025	0.113	0.063	0.117	0.025	0.069	0.0	0.074
FAS	P25445	False	FAS_HUMAN		CPI-SS0A83A7E30	0.025	0.113	0.063	0.117	0.025	0.069	0.0	0.074
SELL	P14151	False	SELL_HUMAN		CPI-SS01956B0D2	0.221	1.27	0.007	0.629	0.44	1.092	0.398	0.111
SELL	P14151	False	SELL_HUMAN		CPI-SS0DC058794	0.221	1.27	0.007	0.629	0.44	1.092	0.398	0.111
SELL	P14151	False	SELL_HUMAN		CPI-SS0DBE5BEBB	0.221	1.27	0.007	0.629	0.44	1.092	0.398	0.111
SELL	P14151	False	SELL_HUMAN		CPI-SS018F97017	0.221	1.27	0.007	0.629	0.44	1.092	0.398	0.111
SELL	P14151	False	SELL_HUMAN		CPI-SS0D072B207	0.221	1.27	0.007	0.629	0.44	1.092	0.398	0.111
SELL	P14151	False	SELL_HUMAN		CPI-SS08920B6FF	0.221	1.27	0.007	0.629	0.44	1.092	0.398	0.111
PTPRA	P18433	False	PTPRA_HUMAN		CPI-SS0BE89A01F	0.277	0.417	0.659	0.438	0.454	0.331	1.089	0.401
PTPRA	P18433	False	PTPRA_HUMAN		CPI-SS04A857ABE	0.277	0.417	0.659	0.438	0.454	0.331	1.089	0.401
PTPRA	P18433	False	PTPRA_HUMAN		CPI-SS053805A6C	0.277	0.417	0.659	0.438	0.454	0.331	1.089	0.401
AQP1	P29972	False	AQP1_HUMAN		CPI-SS0C2AD7153	0.007	0.0	0.523	0.0	0.004	0.001	0.0	0.004
AQP1	P29972	False	AQP1_HUMAN		CPI-SS0627BCCF3	0.007	0.0	0.523	0.0	0.004	0.001	0.0	0.004
AQP1	P29972	False	AQP1_HUMAN		CPI-SS03B36CA94	0.007	0.0	0.523	0.0	0.004	0.001	0.0	0.004
AQP1	P29972	False	AQP1_HUMAN		CPI-SS0C9EB66F4	0.007	0.0	0.523	0.0	0.004	0.001	0.0	0.004
AQP1	P29972	False	AQP1_HUMAN		CPI-SS0BB1B580F	0.007	0.0	0.523	0.0	0.004	0.001	0.0	0.004
KCNQ1	P51787	False	KCNQ1_HUMAN		CPI-SS0F2C438C9	0.061	0.09	0.0	0.014	0.006	0.096	0.0	0.032
KCNQ1	P51787	False	KCNQ1_HUMAN		CPI-SS045D87D08	0.061	0.09	0.0	0.014	0.006	0.096	0.0	0.032
KCNQ1	P51787	False	KCNQ1_HUMAN		CPI-SS061AF043A	0.061	0.09	0.0	0.014	0.006	0.096	0.0	0.032
PDE1B	Q01064	False	PDE1B_HUMAN		CPI-SS05703B2A9	0.01	0.029	0.0	0.106	0.026	0.128	0.229	0.04
PDE1B	Q01064	False	PDE1B_HUMAN		CPI-SS0F4C841A5	0.01	0.029	0.0	0.106	0.026	0.128	0.229	0.04
PDE1B	Q01064	False	PDE1B_HUMAN		CPI-SS060558ECD	0.01	0.029	0.0	0.106	0.026	0.128	0.229	0.04
MYLK	Q15746	False	MYLK_HUMAN		CPI-SS0E04E9A81	0.002	0.0	0.001	0.003	0.004	0.0	0.0	0.014
MYLK	Q15746	False	MYLK_HUMAN		CPI-SS0173E68B5	0.002	0.0	0.001	0.003	0.004	0.0	0.0	0.014
MYLK	Q15746	False	MYLK_HUMAN		CPI-SS055C24209	0.002	0.0	0.001	0.003	0.004	0.0	0.0	0.014
PLPP6	Q8IY26	False	PLPP6_HUMAN		CPI-SS0FC70E068	0.004	0.028	0.005	0.003	0.004	0.011	0.0	0.009
PLPP6	Q8IY26	False	PLPP6_HUMAN		CPI-SS0F9F553CD	0.004	0.028	0.005	0.003	0.004	0.011	0.0	0.009
PLPP6	Q8IY26	False	PLPP6_HUMAN		CPI-SS057DAA58A	0.004	0.028	0.005	0.003	0.004	0.011	0.0	0.009
KCNQ5	Q9NR82	False	KCNQ5_HUMAN		CPI-SS0CD590A32	0.025	0.0	0.005	0.251	0.168	0.06	0.0	0.066
KCNQ5	Q9NR82	False	KCNQ5_HUMAN		CPI-SS0A07CBD62	0.025	0.0	0.005	0.251	0.168	0.06	0.0	0.066
KCNQ5	Q9NR82	False	KCNQ5_HUMAN		CPI-SS0A502B263	0.025	0.0	0.005	0.251	0.168	0.06	0.0	0.066
ACKR1	Q16570	False	ACKR1_HUMAN		CPI-SS0A145A3A4	0.0	0.0	0.236	0.0	0.005	0.0	0.0	0.005
ACKR1	Q16570	False	ACKR1_HUMAN		CPI-SS03821C2C6	0.0	0.0	0.236	0.0	0.005	0.0	0.0	0.005
ACKR1	Q16570	False	ACKR1_HUMAN		CPI-SS0C5FE38FE	0.0	0.0	0.236	0.0	0.005	0.0	0.0	0.005
ACKR1	Q16570	False	ACKR1_HUMAN		CPI-SS0911EECCC	0.0	0.0	0.236	0.0	0.005	0.0	0.0	0.005
ACKR1	Q16570	False	ACKR1_HUMAN		CPI-SS05B7D3407	0.0	0.0	0.236	0.0	0.005	0.0	0.0	0.005
ACKR1	Q16570	False	ACKR1_HUMAN		CPI-SS052BBD9F9	0.0	0.0	0.236	0.0	0.005	0.0	0.0	0.005
ACKR1	Q16570	False	ACKR1_HUMAN		CPI-SS0B2FB23BC	0.0	0.0	0.236	0.0	0.005	0.0	0.0	0.005
ACKR1	Q16570	False	ACKR1_HUMAN		CPI-SS0569F0E0D	0.0	0.0	0.236	0.0	0.005	0.0	0.0	0.005
ACKR1	Q16570	False	ACKR1_HUMAN		CPI-SS0DBFB8BEA	0.0	0.0	0.236	0.0	0.005	0.0	0.0	0.005
ACKR1	Q16570	False	ACKR1_HUMAN		CPI-SS037484CAC	0.0	0.0	0.236	0.0	0.005	0.0	0.0	0.005
ACKR1	Q16570	False	ACKR1_HUMAN		CPI-SS07EC65CED	0.0	0.0	0.236	0.0	0.005	0.0	0.0	0.005
