gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	B	DC	Ery	Gran	HSPC	Mono	NK	T
KLRB1	Q12918	False	KLRB1_HUMAN		CPI-SS0CB0F5001	0.003	0.0	0.009	0.005	0.005	0.004	1.69	0.383
KLRB1	Q12918	False	KLRB1_HUMAN		CPI-SS0E292C126	0.003	0.0	0.009	0.005	0.005	0.004	1.69	0.383
FAM3C	Q92520	False	FAM3C_HUMAN		CPI-SS02A0FF87F	0.522	0.134	0.112	0.089	0.104	0.072	0.228	0.125
IL10	P22301	False	IL10_HUMAN		CPI-SS04DB1A67D	0.002	0.004	0.0	0.0	0.0	0.003	0.0	0.001
IL10RB	Q08334	False	IL10RB_HUMAN		CPI-SS0B81DFF66	0.146	0.413	0.054	0.419	0.138	0.408	0.121	0.088
IFNL1	Q8IU54	False	IFNL1_HUMAN		CPI-SS03B964701	0.0	0.024	0.0	0.0	0.0	0.0	0.022	0.008
IL10	P22301	False	IL10_HUMAN		CPI-SS0FC978E30	0.002	0.004	0.0	0.0	0.0	0.003	0.0	0.001
IL10	P22301	False	IL10_HUMAN		CPI-SS00F4BAA12	0.002	0.004	0.0	0.0	0.0	0.003	0.0	0.001
IL10RB	Q08334	False	IL10RB_HUMAN		CPI-SS0B36B7830	0.146	0.413	0.054	0.419	0.138	0.408	0.121	0.088
IL10RB	Q08334	False	IL10RB_HUMAN		CPI-SS091E687E1	0.146	0.413	0.054	0.419	0.138	0.408	0.121	0.088
RYR1	P21817	False	RYR1_HUMAN		CPI-SS0D0EEF076	0.001	0.062	0.003	0.017	0.017	0.017	0.0	0.016
HDC	P19113	False	HDC_HUMAN		CPI-SS02BC79A7E	0.0	0.0	0.0	0.0	0.061	0.0	0.0	0.0
GFRA2	O00451	False	GFRA2_HUMAN		CPI-SS0BE7FA2B5	0.001	0.046	0.0	0.0	0.0	0.005	0.0	0.002
CD55	P08174	False	CD55_HUMAN		CPI-SS061A7E099	0.559	0.531	0.201	0.7	0.278	0.986	0.344	0.32
CD55	P08174	False	CD55_HUMAN		CPI-SS0AC7CC959	0.559	0.531	0.201	0.7	0.278	0.986	0.344	0.32
COPA	P53621	False	COPA_HUMAN		CPI-SS065F7DA2A	0.198	0.489	0.395	0.534	0.386	0.429	0.255	0.158
NAMPT	P43490	False	NAMPT_HUMAN		CPI-SS09A3FA737	0.135	0.428	0.13	0.42	0.218	1.283	0.126	0.126
JAML	Q86YT9	False	JAML_HUMAN		CPI-SS0BB8D2F19	0.014	1.292	0.0	0.305	0.15	1.166	0.042	0.164
SCGB3A1	Q96QR1	False	SCGB3A1_HUMAN		CPI-SS0DF5E47DB	0.001	0.026	0.0	0.006	0.008	0.013	0.0	0.002
NEO1	Q92859	False	NEO1_HUMAN		CPI-SS071DA8AF5	0.001	0.006	0.075	0.014	0.003	0.005	0.012	0.014
SMAD3	P84022	False	SMAD3_HUMAN		CPI-SS05A1B2FD3	0.138	0.116	0.052	0.088	0.117	0.076	0.066	0.06
PGRMC1	O00264	False	PGRMC1_HUMAN		CPI-SS0579A6472	0.045	0.121	0.233	0.132	0.252	0.109	0.086	0.073
PIK3CD	O00329	False	PIK3CD_HUMAN		CPI-SS0DEE82C61	0.106	0.203	0.002	0.263	0.081	0.185	0.118	0.139
CCR10	P46092	False	CCR10_HUMAN		CPI-SS0B937681C	0.003	0.004	0.0	0.016	0.003	0.003	0.0	0.013
CCR10	P46092	False	CCR10_HUMAN		CPI-SS018FD7A77	0.003	0.004	0.0	0.016	0.003	0.003	0.0	0.013
CXCR1	P25024	False	CXCR1_HUMAN		CPI-SS0C7012011	0.0	0.0	0.0	0.0	0.0	0.004	0.02	0.001
CXCR2	P25025	False	CXCR2_HUMAN		CPI-SS06AEE6C79	0.001	0.014	0.0	0.036	0.0	0.037	0.1	0.002
CCR6	P51684	False	CCR6_HUMAN		CPI-SS07383766F	0.191	0.035	0.006	0.003	0.005	0.002	0.0	0.019
IGSF10	Q6WRI0	False	IGSF10_HUMAN		CPI-SS04D270110	0.001	0.032	0.017	0.0	0.242	0.002	0.0	0.001
DSC2	Q02487	False	DSC2_HUMAN		CPI-SS06D13FCD3	0.0	0.0	0.0	0.0	0.0	0.048	0.0	0.0
TNFSF4	P23510	False	TNFSF4_HUMAN		CPI-SS04456F441	0.003	0.011	0.0	0.003	0.126	0.003	0.0	0.003
ADGRB1	O14514	False	ADGRB1_HUMAN		CPI-SS010387F5D	0.0	0.0	0.0	0.0	0.0	0.001	0.009	0.002
ADGRB1	O14514	False	ADGRB1_HUMAN		CPI-SS018A2D6DF	0.0	0.0	0.0	0.0	0.0	0.001	0.009	0.002
OMG	P23515	False	OMG_HUMAN		CPI-SS009283C77	0.001	0.0	0.004	0.0	0.007	0.001	0.0	0.0
GPR171	O14626	False	GPR171_HUMAN		CPI-SS03F92AD34	0.003	0.023	0.005	0.0	0.012	0.001	0.023	0.093
TRAF2	Q12933	False	TRAF2_HUMAN		CPI-SS0918D7FE5	0.029	0.027	0.083	0.026	0.043	0.015	0.01	0.025
CEP290	O15078	False	CEP290_HUMAN		CPI-SS0BA2082C1	0.157	0.145	0.369	0.107	0.346	0.09	0.145	0.136
TCTN1	Q2MV58	False	TCTN1_HUMAN		CPI-SS0E94B7BDB	0.154	0.031	0.059	0.011	0.058	0.013	0.009	0.014
TCTN1	Q2MV58	False	TCTN1_HUMAN		CPI-SS0DDE47758	0.154	0.031	0.059	0.011	0.058	0.013	0.009	0.014
TCTN1	Q2MV58	False	TCTN1_HUMAN		CPI-SS00D264675	0.154	0.031	0.059	0.011	0.058	0.013	0.009	0.014
TCTN1	Q2MV58	False	TCTN1_HUMAN		CPI-SS030ADB296	0.154	0.031	0.059	0.011	0.058	0.013	0.009	0.014
TCTN1	Q2MV58	False	TCTN1_HUMAN		CPI-SS0C4FA2746	0.154	0.031	0.059	0.011	0.058	0.013	0.009	0.014
TCTN1	Q2MV58	False	TCTN1_HUMAN		CPI-SS07A6FB783	0.154	0.031	0.059	0.011	0.058	0.013	0.009	0.014
MGRN1	O60291	False	MGRN1_HUMAN		CPI-SS064F77048	0.08	0.132	0.085	0.141	0.15	0.156	0.094	0.066
ATRN	O75882	False	ATRN_HUMAN		CPI-SS00C5443D7	0.026	0.075	0.139	0.093	0.059	0.062	0.009	0.021
MPZL2	O60487	False	MPZL2_HUMAN		CPI-SS0401A8708	0.001	0.035	0.0	0.011	0.011	0.024	0.0	0.001
MPZL2	O60487	False	MPZL2_HUMAN		CPI-SS01DAD80BF	0.001	0.035	0.0	0.011	0.011	0.024	0.0	0.001
LRRN2	O75325	False	LRRN2_HUMAN		CPI-SS0B6EE9967	0.009	0.006	0.006	0.0	0.005	0.0	0.011	0.002
PRSS23	O95084	False	PRSS23_HUMAN		CPI-SS0E02BDF99	0.0	0.0	0.003	0.0	0.016	0.001	0.417	0.029
LY86	O95711	False	LY86_HUMAN		CPI-SS058EEE861	0.605	0.76	0.0	0.81	0.068	0.909	0.01	0.003
CP	P00450	False	CP_HUMAN		CPI-SS03D12FEFF	0.02	0.008	0.003	0.0	0.005	0.001	0.013	0.009
ATP5F1B	P06576	False	ATP5F1B_HUMAN		CPI-SS0737C4A81	0.318	1.127	1.154	0.86	0.886	0.7	0.322	0.26
MANSC1	Q9H8J5	False	MANSC1_HUMAN		CPI-SS006077406	0.007	0.0	0.043	0.018	0.016	0.008	0.0	0.011
ALOX5	P09917	False	ALOX5_HUMAN		CPI-SS080611C5B	0.185	0.124	0.0	0.114	0.0	0.321	0.007	0.009
ALOX5	P09917	False	ALOX5_HUMAN		CPI-SS0D1E613E7	0.185	0.124	0.0	0.114	0.0	0.321	0.007	0.009
AR	P10275	False	AR_HUMAN		CPI-SS0E2E85FA9	0.0	0.058	0.0	0.0	0.007	0.0	0.0	0.0
FCER1A	P12319	False	FCER1A_HUMAN		CPI-SS0CD4A73D7	0.004	1.173	0.007	0.111	0.261	0.035	0.0	0.005
PTPRA	P18433	False	PTPRA_HUMAN		CPI-SS0598CB27C	0.337	0.358	0.538	0.368	0.422	0.272	0.678	0.436
RXRA	P19793	False	RXRA_HUMAN		CPI-SS0BCCD2FAD	0.01	0.232	0.206	0.408	0.056	0.595	0.02	0.027
RXRA	P19793	False	RXRA_HUMAN		CPI-SS01D9082D1	0.01	0.232	0.206	0.408	0.056	0.595	0.02	0.027
C5AR1	P21730	False	C5AR1_HUMAN		CPI-SS01946BE5C	0.007	0.057	0.0	0.097	0.002	0.996	0.008	0.001
TNFRSF8	P28908	False	TNFRSF8_HUMAN		CPI-SS0412C803A	0.0	0.01	0.0	0.003	0.0	0.058	0.0	0.0
LTK	P29376	False	LTK_HUMAN		CPI-SS0F8274C59	0.01	0.067	0.0	0.0	0.01	0.001	0.0	0.004
CD40LG	P29965	False	CD40LG_HUMAN		CPI-SS0C54A11C3	0.0	0.002	0.016	0.003	0.047	0.0	0.008	0.101
BSG	P35613	False	BSG_HUMAN		CPI-SS02A152DAC	0.151	0.446	1.282	0.662	0.463	0.466	0.34	0.19
FLT3	P36888	False	FLT3_HUMAN		CPI-SS076FEB261	0.003	0.361	0.0	0.172	0.323	0.029	0.0	0.001
TXLNA	P40222	False	TXLNA_HUMAN		CPI-SS032593508	0.088	0.143	0.141	0.104	0.101	0.079	0.098	0.064
TXLNA	P40222	False	TXLNA_HUMAN		CPI-SS0B8C1B9DC	0.088	0.143	0.141	0.104	0.101	0.079	0.098	0.064
TXLNA	P40222	False	TXLNA_HUMAN		CPI-SS05E3A768E	0.088	0.143	0.141	0.104	0.101	0.079	0.098	0.064
LMAN1	P49257	False	LMAN1_HUMAN		CPI-SS083767C88	0.25	0.525	0.645	0.307	0.764	0.129	0.253	0.361
CAMP	P49913	False	CAMP_HUMAN		CPI-SS0711347C5	0.002	0.007	0.0	0.026	0.0	0.036	0.0	0.0
F2RL1	P55085	False	F2RL1_HUMAN		CPI-SS0740685E1	0.0	0.0	0.0	0.008	0.084	0.009	0.0	0.002
LILRA4	P59901	False	LILRA4_HUMAN		CPI-SS095DCA7F7	0.017	0.591	0.0	0.0	0.043	0.013	0.0	0.0
RACK1	P63244	False	RACK1_HUMAN		CPI-SS097B948A0	2.919	2.956	2.969	2.555	3.454	2.524	2.163	2.849
NUCB2	P80303	False	NUCB2_HUMAN		CPI-SS0E0415BE3	0.123	0.835	1.286	0.811	1.747	0.203	0.779	0.961
CAV1	Q03135	False	CAV1_HUMAN		CPI-SS0F1A9F338	0.008	0.0	0.0	0.0	0.007	0.0	0.0	0.0
LGALS3BP	Q08380	False	LGALS3BP_HUMAN		CPI-SS0680DACAB	0.005	0.007	0.075	0.0	0.028	0.012	0.011	0.018
FSTL1	Q12841	False	FSTL1_HUMAN		CPI-SS0753CA1C0	0.002	0.0	0.002	0.004	0.052	0.0	0.0	0.001
IL16	Q14005	False	IL16_HUMAN		CPI-SS0893BD6B6	0.219	0.232	0.0	0.146	0.169	0.14	0.255	0.295
IL16	Q14005	False	IL16_HUMAN		CPI-SS0DA1043E8	0.219	0.232	0.0	0.146	0.169	0.14	0.255	0.295
EBI3	Q14213	False	EBI3_HUMAN		CPI-SS03F51D0C9	0.013	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SELPLG	Q14242	False	SELPLG_HUMAN		CPI-SS0491E52D4	0.018	0.428	0.028	0.349	0.124	0.321	0.314	0.17
LY6G5C	Q5SRR4	False	LY6G5C_HUMAN		CPI-SS016B3B1EF	0.001	0.02	0.002	0.008	0.052	0.01	0.033	0.011
NCR3LG1	Q68D85	False	NCR3LG1_HUMAN		CPI-SS05F915C20	0.001	0.0	0.003	0.013	0.012	0.001	0.0	0.005
VSTM1	Q6UX27	False	VSTM1_HUMAN		CPI-SS033E857EB	0.001	0.0	0.003	0.151	0.027	0.241	0.0	0.001
IL17RC	Q8NAC3	False	IL17RC_HUMAN		CPI-SS09AC4A1E7	0.005	0.014	0.032	0.014	0.031	0.015	0.009	0.004
CADM4	Q8NFZ8	False	CADM4_HUMAN		CPI-SS03072AF34	0.002	0.032	0.0	0.0	0.0	0.002	0.0	0.0
CLEC2B	Q92478	False	CLEC2B_HUMAN		CPI-SS025C8F785	0.224	0.381	0.018	0.144	0.397	0.403	0.945	0.499
LRRC4	Q9HBW1	False	LRRC4_HUMAN		CPI-SS0D5A3C303	0.012	0.008	0.009	0.02	0.004	0.029	0.008	0.007
PLSCR4	Q9NRQ2	False	PLSCR4_HUMAN		CPI-SS0A2492092	0.0	0.0	0.069	0.0	0.053	0.0	0.0	0.0
SIRPA	P78324	False	SIRPA_HUMAN		CPI-SS0B5E172D4	0.002	0.164	0.002	0.279	0.025	0.334	0.0	0.004
SIRPA	P78324	False	SIRPA_HUMAN		CPI-SS08FF78F4C	0.002	0.164	0.002	0.279	0.025	0.334	0.0	0.004
SIRPA	P78324	False	SIRPA_HUMAN		CPI-SS0B071ED24	0.002	0.164	0.002	0.279	0.025	0.334	0.0	0.004
SIRPA	P78324	False	SIRPA_HUMAN		CPI-SS0AEA3C14B	0.002	0.164	0.002	0.279	0.025	0.334	0.0	0.004
SIRPA	P78324	False	SIRPA_HUMAN		CPI-SS068C129D6	0.002	0.164	0.002	0.279	0.025	0.334	0.0	0.004
ADRB2	P07550	False	ADRB2_HUMAN		CPI-SS03A447CA2	0.019	0.111	0.0	0.072	0.002	0.058	0.288	0.076
ADRB2	P07550	False	ADRB2_HUMAN		CPI-SS062878498	0.019	0.111	0.0	0.072	0.002	0.058	0.288	0.076
ADRB2	P07550	False	ADRB2_HUMAN		CPI-SS0BBCAED13	0.019	0.111	0.0	0.072	0.002	0.058	0.288	0.076
ADRB2	P07550	False	ADRB2_HUMAN		CPI-SS0C5FB41E8	0.019	0.111	0.0	0.072	0.002	0.058	0.288	0.076
ADRB2	P07550	False	ADRB2_HUMAN		CPI-SS0C6448B94	0.019	0.111	0.0	0.072	0.002	0.058	0.288	0.076
ADRB2	P07550	False	ADRB2_HUMAN		CPI-SS0C25DA9FF	0.019	0.111	0.0	0.072	0.002	0.058	0.288	0.076
ADRB2	P07550	False	ADRB2_HUMAN		CPI-SS0BA0457D3	0.019	0.111	0.0	0.072	0.002	0.058	0.288	0.076
ADRB2	P07550	False	ADRB2_HUMAN		CPI-SS08BC9FF17	0.019	0.111	0.0	0.072	0.002	0.058	0.288	0.076
TSHR	P16473	False	TSHR_HUMAN		CPI-SS04D87448A	0.006	0.006	0.001	0.003	0.01	0.003	0.01	0.003
TSHR	P16473	False	TSHR_HUMAN		CPI-SS012FD886E	0.006	0.006	0.001	0.003	0.01	0.003	0.01	0.003
TSHR	P16473	False	TSHR_HUMAN		CPI-SS010DF4808	0.006	0.006	0.001	0.003	0.01	0.003	0.01	0.003
TSHR	P16473	False	TSHR_HUMAN		CPI-SS0FB2E9FF3	0.006	0.006	0.001	0.003	0.01	0.003	0.01	0.003
TSHR	P16473	False	TSHR_HUMAN		CPI-SS0C6FEEA14	0.006	0.006	0.001	0.003	0.01	0.003	0.01	0.003
TSHR	P16473	False	TSHR_HUMAN		CPI-SS0E2696443	0.006	0.006	0.001	0.003	0.01	0.003	0.01	0.003
VIPR1	P32241	False	VIPR1_HUMAN		CPI-SS032869B21	0.005	0.084	0.0	0.038	0.001	0.061	0.022	0.04
VIPR1	P32241	False	VIPR1_HUMAN		CPI-SS00D55E7F1	0.005	0.084	0.0	0.038	0.001	0.061	0.022	0.04
VIPR1	P32241	False	VIPR1_HUMAN		CPI-SS07D7A06C1	0.005	0.084	0.0	0.038	0.001	0.061	0.022	0.04
VIPR1	P32241	False	VIPR1_HUMAN		CPI-SS0EC70F078	0.005	0.084	0.0	0.038	0.001	0.061	0.022	0.04
VIPR1	P32241	False	VIPR1_HUMAN		CPI-SS09F6EBE93	0.005	0.084	0.0	0.038	0.001	0.061	0.022	0.04
VIPR1	P32241	False	VIPR1_HUMAN		CPI-SS09EF65834	0.005	0.084	0.0	0.038	0.001	0.061	0.022	0.04
GPR84	Q9NQS5	False	GPR84_HUMAN		CPI-SS03F2D0912	0.0	0.035	0.0	0.034	0.0	0.021	0.0	0.0
GPR84	Q9NQS5	False	GPR84_HUMAN		CPI-SS0921F19C4	0.0	0.035	0.0	0.034	0.0	0.021	0.0	0.0
GPR84	Q9NQS5	False	GPR84_HUMAN		CPI-SS0527B9DF1	0.0	0.035	0.0	0.034	0.0	0.021	0.0	0.0
GPR84	Q9NQS5	False	GPR84_HUMAN		CPI-SS06B1428D4	0.0	0.035	0.0	0.034	0.0	0.021	0.0	0.0
GPR84	Q9NQS5	False	GPR84_HUMAN		CPI-SS07297A3AD	0.0	0.035	0.0	0.034	0.0	0.021	0.0	0.0
GPR84	Q9NQS5	False	GPR84_HUMAN		CPI-SS055FC8123	0.0	0.035	0.0	0.034	0.0	0.021	0.0	0.0
ADRA2A	P08913	False	ADRA2A_HUMAN		CPI-SS0422FB94A	0.0	0.0	0.0	0.0	0.03	0.0	0.0	0.0
ADRA2A	P08913	False	ADRA2A_HUMAN		CPI-SS096DDDCBC	0.0	0.0	0.0	0.0	0.03	0.0	0.0	0.0
ADRA2A	P08913	False	ADRA2A_HUMAN		CPI-SS094013D10	0.0	0.0	0.0	0.0	0.03	0.0	0.0	0.0
ADRA2A	P08913	False	ADRA2A_HUMAN		CPI-SS0BCB0DBB3	0.0	0.0	0.0	0.0	0.03	0.0	0.0	0.0
ADRA2A	P08913	False	ADRA2A_HUMAN		CPI-SS09A4BB81D	0.0	0.0	0.0	0.0	0.03	0.0	0.0	0.0
ADRA2A	P08913	False	ADRA2A_HUMAN		CPI-SS080900D13	0.0	0.0	0.0	0.0	0.03	0.0	0.0	0.0
ADRA2A	P08913	False	ADRA2A_HUMAN		CPI-SS0E176DAD6	0.0	0.0	0.0	0.0	0.03	0.0	0.0	0.0
ADRA2A	P08913	False	ADRA2A_HUMAN		CPI-SS0206FC5C4	0.0	0.0	0.0	0.0	0.03	0.0	0.0	0.0
ADRA2A	P08913	False	ADRA2A_HUMAN		CPI-SS0B39D5003	0.0	0.0	0.0	0.0	0.03	0.0	0.0	0.0
ADRA2A	P08913	False	ADRA2A_HUMAN		CPI-SS0833E9829	0.0	0.0	0.0	0.0	0.03	0.0	0.0	0.0
CXCR3	P49682	False	CXCR3_HUMAN		CPI-SS0AA82A168	0.01	0.177	0.0	0.0	0.01	0.0	0.042	0.084
CXCR3	P49682	False	CXCR3_HUMAN		CPI-SS080683E15	0.01	0.177	0.0	0.0	0.01	0.0	0.042	0.084
CXCR3	P49682	False	CXCR3_HUMAN		CPI-SS01A6823FA	0.01	0.177	0.0	0.0	0.01	0.0	0.042	0.084
CXCR3	P49682	False	CXCR3_HUMAN		CPI-SS0BF944C6D	0.01	0.177	0.0	0.0	0.01	0.0	0.042	0.084
CAV1	Q03135	False	CAV1_HUMAN		CPI-SS05E6C34AB	0.008	0.0	0.0	0.0	0.007	0.0	0.0	0.0
CAV1	Q03135	False	CAV1_HUMAN		CPI-SS09A4576D9	0.008	0.0	0.0	0.0	0.007	0.0	0.0	0.0
CAV1	Q03135	False	CAV1_HUMAN		CPI-SS03FB81012	0.008	0.0	0.0	0.0	0.007	0.0	0.0	0.0
CAV1	Q03135	False	CAV1_HUMAN		CPI-SS0122128E0	0.008	0.0	0.0	0.0	0.007	0.0	0.0	0.0
CAV1	Q03135	False	CAV1_HUMAN		CPI-SS086F43A39	0.008	0.0	0.0	0.0	0.007	0.0	0.0	0.0
CAV1	Q03135	False	CAV1_HUMAN		CPI-SS0187EE42A	0.008	0.0	0.0	0.0	0.007	0.0	0.0	0.0
CAV1	Q03135	False	CAV1_HUMAN		CPI-SS07D0E29D8	0.008	0.0	0.0	0.0	0.007	0.0	0.0	0.0
CAV1	Q03135	False	CAV1_HUMAN		CPI-SS0126A9645	0.008	0.0	0.0	0.0	0.007	0.0	0.0	0.0
CAV1	Q03135	False	CAV1_HUMAN		CPI-SS0398E864A	0.008	0.0	0.0	0.0	0.007	0.0	0.0	0.0
CAV1	Q03135	False	CAV1_HUMAN		CPI-SS0D4BE9D37	0.008	0.0	0.0	0.0	0.007	0.0	0.0	0.0
CCR5	P51681	False	CCR5_HUMAN		CPI-SS03666DA7A	0.001	0.047	0.0	0.005	0.0	0.003	0.011	0.01
CCR5	P51681	False	CCR5_HUMAN		CPI-SS0B01D306C	0.001	0.047	0.0	0.005	0.0	0.003	0.011	0.01
CCR5	P51681	False	CCR5_HUMAN		CPI-SS0ABB32BF0	0.001	0.047	0.0	0.005	0.0	0.003	0.011	0.01
CCR5	P51681	False	CCR5_HUMAN		CPI-SS0B9E7D0EC	0.001	0.047	0.0	0.005	0.0	0.003	0.011	0.01
CCR5	P51681	False	CCR5_HUMAN		CPI-SS0C090A257	0.001	0.047	0.0	0.005	0.0	0.003	0.011	0.01
CCR5	P51681	False	CCR5_HUMAN		CPI-SS0D1D95883	0.001	0.047	0.0	0.005	0.0	0.003	0.011	0.01
CCR5	P51681	False	CCR5_HUMAN		CPI-SS036B7E46C	0.001	0.047	0.0	0.005	0.0	0.003	0.011	0.01
CCR5	P51681	False	CCR5_HUMAN		CPI-SS05CA2B2B4	0.001	0.047	0.0	0.005	0.0	0.003	0.011	0.01
IGF1R	P08069	False	IGF1R_HUMAN		CPI-SS0C39D566E	0.021	0.022	0.21	0.069	0.173	0.059	0.056	0.045
IGF1R	P08069	False	IGF1R_HUMAN		CPI-SS0E41702C1	0.021	0.022	0.21	0.069	0.173	0.059	0.056	0.045
IGF1R	P08069	False	IGF1R_HUMAN		CPI-SS0579FA162	0.021	0.022	0.21	0.069	0.173	0.059	0.056	0.045
F2R	P25116	False	F2R_HUMAN		CPI-SS00FD788E8	0.003	0.0	0.072	0.006	0.174	0.0	0.122	0.068
F2R	P25116	False	F2R_HUMAN		CPI-SS0AE8C3A27	0.003	0.0	0.072	0.006	0.174	0.0	0.122	0.068
F2R	P25116	False	F2R_HUMAN		CPI-SS01B37D7D8	0.003	0.0	0.072	0.006	0.174	0.0	0.122	0.068
F2R	P25116	False	F2R_HUMAN		CPI-SS044094057	0.003	0.0	0.072	0.006	0.174	0.0	0.122	0.068
F2R	P25116	False	F2R_HUMAN		CPI-SS0A94DAC37	0.003	0.0	0.072	0.006	0.174	0.0	0.122	0.068
F2R	P25116	False	F2R_HUMAN		CPI-SS072BEC00E	0.003	0.0	0.072	0.006	0.174	0.0	0.122	0.068
F2R	P25116	False	F2R_HUMAN		CPI-SS07EA09568	0.003	0.0	0.072	0.006	0.174	0.0	0.122	0.068
C5AR1	P21730	False	C5AR1_HUMAN		CPI-SS0A3CA0C16	0.007	0.057	0.0	0.097	0.002	0.996	0.008	0.001
C5AR1	P21730	False	C5AR1_HUMAN		CPI-SS027E3D40A	0.007	0.057	0.0	0.097	0.002	0.996	0.008	0.001
C5AR1	P21730	False	C5AR1_HUMAN		CPI-SS00581282E	0.007	0.057	0.0	0.097	0.002	0.996	0.008	0.001
S1PR1	P21453	False	S1PR1_HUMAN		CPI-SS0BAC17AD7	0.107	0.007	0.0	0.0	0.017	0.003	0.157	0.159
S1PR1	P21453	False	S1PR1_HUMAN		CPI-SS0023122D0	0.107	0.007	0.0	0.0	0.017	0.003	0.157	0.159
CXCR1	P25024	False	CXCR1_HUMAN		CPI-SS085021184	0.0	0.0	0.0	0.0	0.0	0.004	0.02	0.001
CXCR1	P25024	False	CXCR1_HUMAN		CPI-SS07AB1C381	0.0	0.0	0.0	0.0	0.0	0.004	0.02	0.001
CXCR1	P25024	False	CXCR1_HUMAN		CPI-SS0698C4DC4	0.0	0.0	0.0	0.0	0.0	0.004	0.02	0.001
CXCR1	P25024	False	CXCR1_HUMAN		CPI-SS0C62E5DD8	0.0	0.0	0.0	0.0	0.0	0.004	0.02	0.001
CXCR1	P25024	False	CXCR1_HUMAN		CPI-SS040630206	0.0	0.0	0.0	0.0	0.0	0.004	0.02	0.001
CXCR1	P25024	False	CXCR1_HUMAN		CPI-SS0D04AE221	0.0	0.0	0.0	0.0	0.0	0.004	0.02	0.001
CXCR2	P25025	False	CXCR2_HUMAN		CPI-SS0DE107E3C	0.001	0.014	0.0	0.036	0.0	0.037	0.1	0.002
CXCR2	P25025	False	CXCR2_HUMAN		CPI-SS0C491A3C1	0.001	0.014	0.0	0.036	0.0	0.037	0.1	0.002
CXCR2	P25025	False	CXCR2_HUMAN		CPI-SS0315F51DD	0.001	0.014	0.0	0.036	0.0	0.037	0.1	0.002
CXCR2	P25025	False	CXCR2_HUMAN		CPI-SS08102DC9E	0.001	0.014	0.0	0.036	0.0	0.037	0.1	0.002
CXCR2	P25025	False	CXCR2_HUMAN		CPI-SS0F562FEA5	0.001	0.014	0.0	0.036	0.0	0.037	0.1	0.002
CXCR2	P25025	False	CXCR2_HUMAN		CPI-SS09185EA8F	0.001	0.014	0.0	0.036	0.0	0.037	0.1	0.002
CXCR2	P25025	False	CXCR2_HUMAN		CPI-SS0C2B9C062	0.001	0.014	0.0	0.036	0.0	0.037	0.1	0.002
CXCR2	P25025	False	CXCR2_HUMAN		CPI-SS001BAA737	0.001	0.014	0.0	0.036	0.0	0.037	0.1	0.002
FPR1	P21462	False	FPR1_HUMAN		CPI-SS08D8EC856	0.005	0.159	0.0	0.244	0.003	0.862	0.0	0.004
FPR1	P21462	False	FPR1_HUMAN		CPI-SS0F739D3DB	0.005	0.159	0.0	0.244	0.003	0.862	0.0	0.004
TBXA2R	P21731	False	TBXA2R_HUMAN		CPI-SS09BED5DD4	0.019	0.0	0.001	0.0	0.018	0.0	0.0	0.011
ADCY7	P51828	False	ADCY7_HUMAN		CPI-SS0DE6FCF38	0.064	0.233	0.127	0.263	0.101	0.277	0.208	0.066
S1PR3	Q99500	False	S1PR3_HUMAN		CPI-SS0CA4C783F	0.0	0.005	0.0	0.081	0.005	0.177	0.0	0.001
S1PR5	Q9H228	False	S1PR5_HUMAN		CPI-SS091AAE861	0.001	0.0	0.0	0.0	0.0	0.0	0.392	0.042
LPAR3	Q9UBY5	False	LPAR3_HUMAN		CPI-SS03BD27349	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.002
ALCAM	Q13740	False	ALCAM_HUMAN		CPI-SS03D3108AE	0.084	0.402	0.012	0.201	0.236	0.096	0.0	0.022
ALCAM	Q13740	False	ALCAM_HUMAN		CPI-SS08991B378	0.084	0.402	0.012	0.201	0.236	0.096	0.0	0.022
ALCAM	Q13740	False	ALCAM_HUMAN		CPI-SS0E873DD1D	0.084	0.402	0.012	0.201	0.236	0.096	0.0	0.022
ALCAM	Q13740	False	ALCAM_HUMAN		CPI-SS0990BCA45	0.084	0.402	0.012	0.201	0.236	0.096	0.0	0.022
LRP1	Q07954	False	LRP1_HUMAN		CPI-SS03B60356D	0.004	0.25	0.046	0.307	0.0	0.579	0.0	0.005
LRP1	Q07954	False	LRP1_HUMAN		CPI-SS00BC1D7B7	0.004	0.25	0.046	0.307	0.0	0.579	0.0	0.005
LRP1	Q07954	False	LRP1_HUMAN		CPI-SS01C1F9BD5	0.004	0.25	0.046	0.307	0.0	0.579	0.0	0.005
LRP1	Q07954	False	LRP1_HUMAN		CPI-SS07BD289CC	0.004	0.25	0.046	0.307	0.0	0.579	0.0	0.005
LRP1	Q07954	False	LRP1_HUMAN		CPI-SS0B6760FAD	0.004	0.25	0.046	0.307	0.0	0.579	0.0	0.005
LRP1	Q07954	False	LRP1_HUMAN		CPI-SS0CA60658F	0.004	0.25	0.046	0.307	0.0	0.579	0.0	0.005
LRP1	Q07954	False	LRP1_HUMAN		CPI-SS02928C71A	0.004	0.25	0.046	0.307	0.0	0.579	0.0	0.005
LRP1	Q07954	False	LRP1_HUMAN		CPI-SS05D25E16C	0.004	0.25	0.046	0.307	0.0	0.579	0.0	0.005
